Technique_ID,Technique_Name,Sector,Count_Unique_Sources,Sample_Sources
T1586.001,Social Media Accounts,Manufacturing/Industrial,1,Leviathan(intrusion-set)
T1586.001,Social Media Accounts,Transportation/Logistics,1,Leviathan(intrusion-set)
T1586.002,Email Accounts,Education,3,Kimsuky(intrusion-set); APT29(intrusion-set); LAPSUS$(intrusion-set)
T1586.002,Email Accounts,Energy/Utilities,3,OilRig(intrusion-set); LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1586.002,Email Accounts,Finance,2,TA577(intrusion-set); OilRig(intrusion-set)
T1586.002,Email Accounts,Government/Public,9,Kimsuky(intrusion-set); OilRig(intrusion-set); Leviathan(intrusion-set); APT29(intrusion-set); Star Blizzard(intrusion-set)
T1586.002,Email Accounts,Healthcare,2,Leviathan(intrusion-set); LAPSUS$(intrusion-set)
T1586.002,Email Accounts,Manufacturing/Industrial,5,Kimsuky(intrusion-set); OilRig(intrusion-set); Leviathan(intrusion-set); APT29(intrusion-set); LAPSUS$(intrusion-set)
T1586.002,Email Accounts,Retail/Consumer,1,APT29(intrusion-set)
T1586.002,Email Accounts,Technology/IT,1,LAPSUS$(intrusion-set)
T1586.002,Email Accounts,Telecom,3,OilRig(intrusion-set); LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1586.002,Email Accounts,Transportation/Logistics,4,Kimsuky(intrusion-set); Leviathan(intrusion-set); APT29(intrusion-set); APT28(intrusion-set)
T1586.003,Cloud Accounts,Education,1,APT29(intrusion-set)
T1586.003,Cloud Accounts,Government/Public,1,APT29(intrusion-set)
T1586.003,Cloud Accounts,Manufacturing/Industrial,1,APT29(intrusion-set)
T1586.003,Cloud Accounts,Retail/Consumer,2,APT41 DUST(campaign); APT29(intrusion-set)
T1586.003,Cloud Accounts,Transportation/Logistics,2,APT41 DUST(campaign); APT29(intrusion-set)
T1587,Develop Capabilities,Education,1,Kimsuky(intrusion-set)
T1587,Develop Capabilities,Finance,1,Moonstone Sleet(intrusion-set)
T1587,Develop Capabilities,Government/Public,1,Kimsuky(intrusion-set)
T1587,Develop Capabilities,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1587,Develop Capabilities,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1587.001,Malware,Education,4,Kimsuky(intrusion-set); Aoqin Dragon(intrusion-set); Turla(intrusion-set); APT29(intrusion-set)
T1587.001,Malware,Energy/Utilities,10,Operation Sharpshooter(campaign); Juicy Mix(campaign); Outer Space(campaign); C0010(campaign); Operation Wocao(campaign)
T1587.001,Malware,Finance,10,Operation Sharpshooter(campaign); Operation Wocao(campaign); CostaRicto(campaign); Indrik Spider(intrusion-set); FIN7(intrusion-set)
T1587.001,Malware,Government/Public,17,Operation Dream Job(campaign); Operation Sharpshooter(campaign); Operation Ghost(campaign); SolarWinds Compromise(campaign); ArcaneDoor(campaign)
T1587.001,Malware,Healthcare,5,C0010(campaign); FIN7(intrusion-set); Turla(intrusion-set); Play(intrusion-set); FIN13(intrusion-set)
T1587.001,Malware,Manufacturing/Industrial,5,SolarWinds Compromise(campaign); Kimsuky(intrusion-set); Moses Staff(intrusion-set); OilRig(intrusion-set); APT29(intrusion-set)
T1587.001,Malware,Retail/Consumer,5,Operation Sharpshooter(campaign); Operation Wocao(campaign); FIN7(intrusion-set); APT29(intrusion-set); FIN13(intrusion-set)
T1587.001,Malware,Technology/IT,1,SolarWinds Compromise(campaign)
T1587.001,Malware,Telecom,5,SolarWinds Compromise(campaign); Versa Director Zero Day Exploitation(campaign); Salt Typhoon(intrusion-set); OilRig(intrusion-set); Aoqin Dragon(intrusion-set)
T1587.001,Malware,Transportation/Logistics,7,SolarWinds Compromise(campaign); C0010(campaign); Operation Wocao(campaign); Kimsuky(intrusion-set); FIN7(intrusion-set)
T1587.002,Code Signing Certificates,Government/Public,3,Operation Dream Job(campaign); Patchwork(intrusion-set); Daggerfly(intrusion-set)
T1587.002,Code Signing Certificates,Manufacturing/Industrial,1,Daggerfly(intrusion-set)
T1587.002,Code Signing Certificates,Telecom,1,Daggerfly(intrusion-set)
T1587.003,Digital Certificates,Education,2,C0011(campaign); APT29(intrusion-set)
T1587.003,Digital Certificates,Energy/Utilities,1,J-magic Campaign(campaign)
T1587.003,Digital Certificates,Government/Public,3,ArcaneDoor(campaign); C0011(campaign); APT29(intrusion-set)
T1587.003,Digital Certificates,Manufacturing/Industrial,2,J-magic Campaign(campaign); APT29(intrusion-set)
T1587.003,Digital Certificates,Retail/Consumer,1,APT29(intrusion-set)
T1587.003,Digital Certificates,Transportation/Logistics,1,APT29(intrusion-set)
T1587.004,Exploits,Government/Public,1,Leviathan(intrusion-set)
T1587.004,Exploits,Healthcare,1,Leviathan(intrusion-set)
T1587.004,Exploits,Manufacturing/Industrial,1,Leviathan(intrusion-set)
T1587.004,Exploits,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1587.004,Exploits,Technology/IT,1,Volt Typhoon(intrusion-set)
T1587.004,Exploits,Transportation/Logistics,1,Leviathan(intrusion-set)
T1588.001,Malware,Education,3,Turla(intrusion-set); Earth Lusca(intrusion-set); LAPSUS$(intrusion-set)
T1588.001,Malware,Energy/Utilities,4,Operation Spalax(campaign); J-magic Campaign(campaign); Night Dragon(campaign); LAPSUS$(intrusion-set)
T1588.001,Malware,Finance,4,Operation Spalax(campaign); Night Dragon(campaign); Andariel(intrusion-set); Earth Lusca(intrusion-set)
T1588.001,Malware,Government/Public,12,Operation Spalax(campaign); FunnyDream(campaign); Andariel(intrusion-set); TA2541(intrusion-set); Aquatic Panda(intrusion-set)
T1588.001,Malware,Healthcare,2,Turla(intrusion-set); LAPSUS$(intrusion-set)
T1588.001,Malware,Manufacturing/Industrial,5,J-magic Campaign(campaign); Night Dragon(campaign); TA2541(intrusion-set); Aquatic Panda(intrusion-set); LAPSUS$(intrusion-set)
T1588.001,Malware,Retail/Consumer,1,FunnyDream(campaign)
T1588.001,Malware,Technology/IT,2,Aquatic Panda(intrusion-set); LAPSUS$(intrusion-set)
T1588.001,Malware,Telecom,6,Aquatic Panda(intrusion-set); BackdoorDiplomacy(intrusion-set); Ember Bear(intrusion-set); Metador(intrusion-set); Earth Lusca(intrusion-set)
T1588.001,Malware,Transportation/Logistics,5,Operation Spalax(campaign); Andariel(intrusion-set); TA2541(intrusion-set); LazyScripter(intrusion-set); Metador(intrusion-set)
T1588.002,Tool,Education,13,ShadowRay(campaign); C0021(campaign); Kimsuky(intrusion-set); APT41(intrusion-set); menuPass(intrusion-set)
T1588.002,Tool,Energy/Utilities,18,Operation Spalax(campaign); C0021(campaign); C0010(campaign); Night Dragon(campaign); Operation Wocao(campaign)
T1588.002,Tool,Finance,30,Operation Spalax(campaign); Cutting Edge(campaign); Night Dragon(campaign); Operation Wocao(campaign); C0027(campaign)
T1588.002,Tool,Government/Public,52,Operation Dream Job(campaign); Operation Spalax(campaign); Cutting Edge(campaign); C0021(campaign); HomeLand Justice(campaign)
T1588.002,Tool,Healthcare,16,ShadowRay(campaign); C0021(campaign); C0010(campaign); APT41(intrusion-set); menuPass(intrusion-set)
T1588.002,Tool,Manufacturing/Industrial,18,Cutting Edge(campaign); Operation CuckooBees(campaign); Night Dragon(campaign); Kimsuky(intrusion-set); Dragonfly(intrusion-set)
T1588.002,Tool,Retail/Consumer,13,C0018(campaign); ShadowRay(campaign); HomeLand Justice(campaign); FunnyDream(campaign); Operation Wocao(campaign)
T1588.002,Tool,Technology/IT,12,Cutting Edge(campaign); Operation CuckooBees(campaign); Volt Typhoon(intrusion-set); APT41(intrusion-set); menuPass(intrusion-set)
T1588.002,Tool,Telecom,18,Cutting Edge(campaign); ShadowRay(campaign); C0027(campaign); GALLIUM(intrusion-set); APT41(intrusion-set)
T1588.002,Tool,Transportation/Logistics,17,Operation Spalax(campaign); C0010(campaign); Operation Wocao(campaign); APT38(intrusion-set); Kimsuky(intrusion-set)
T1588.003,Code Signing Certificates,Education,1,Kimsuky(intrusion-set)
T1588.003,Code Signing Certificates,Energy/Utilities,2,OilRig(intrusion-set); Threat Group-3390(intrusion-set)
T1588.003,Code Signing Certificates,Finance,5,OilRig(intrusion-set); BlackTech(intrusion-set); Wizard Spider(intrusion-set); FIN8(intrusion-set); MegaCortex(malware)
T1588.003,Code Signing Certificates,Government/Public,5,Operation Dream Job(campaign); HomeLand Justice(campaign); Kimsuky(intrusion-set); OilRig(intrusion-set); Threat Group-3390(intrusion-set)
T1588.003,Code Signing Certificates,Healthcare,2,Wizard Spider(intrusion-set); FIN8(intrusion-set)
T1588.003,Code Signing Certificates,Manufacturing/Industrial,4,Kimsuky(intrusion-set); OilRig(intrusion-set); Threat Group-3390(intrusion-set); MegaCortex(malware)
T1588.003,Code Signing Certificates,Retail/Consumer,4,HomeLand Justice(campaign); APT41 DUST(campaign); Wizard Spider(intrusion-set); FIN8(intrusion-set)
T1588.003,Code Signing Certificates,Technology/IT,2,Threat Group-3390(intrusion-set); FIN8(intrusion-set)
T1588.003,Code Signing Certificates,Telecom,1,OilRig(intrusion-set)
T1588.003,Code Signing Certificates,Transportation/Logistics,2,APT41 DUST(campaign); Kimsuky(intrusion-set)
T1588.004,Digital Certificates,Energy/Utilities,1,Indian Critical Infrastructure Intrusions(campaign)
T1588.004,Digital Certificates,Finance,1,BlackTech(intrusion-set)
T1588.004,Digital Certificates,Government/Public,2,Silent Librarian(intrusion-set); LuminousMoth(intrusion-set)
T1588.004,Digital Certificates,Transportation/Logistics,3,Indian Critical Infrastructure Intrusions(campaign); Sea Turtle(intrusion-set); Lazarus Group(intrusion-set)
T1588.005,Exploits,Education,1,Kimsuky(intrusion-set)
T1588.005,Exploits,Government/Public,2,Kimsuky(intrusion-set); Ember Bear(intrusion-set)
T1588.005,Exploits,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1588.005,Exploits,Telecom,1,Ember Bear(intrusion-set)
T1588.005,Exploits,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1588.006,Vulnerabilities,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1588.006,Vulnerabilities,Government/Public,1,Sandworm Team(intrusion-set)
T1588.006,Vulnerabilities,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1588.006,Vulnerabilities,Technology/IT,1,Volt Typhoon(intrusion-set)
T1589,Gather Victim Identity Information,Education,1,LAPSUS$(intrusion-set)
T1589,Gather Victim Identity Information,Energy/Utilities,3,Operation Wocao(campaign); LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1589,Gather Victim Identity Information,Finance,2,Operation Wocao(campaign); FIN13(intrusion-set)
T1589,Gather Victim Identity Information,Government/Public,6,Operation Dream Job(campaign); Operation Wocao(campaign); APT32(intrusion-set); Star Blizzard(intrusion-set); LAPSUS$(intrusion-set)
T1589,Gather Victim Identity Information,Healthcare,2,LAPSUS$(intrusion-set); FIN13(intrusion-set)
T1589,Gather Victim Identity Information,Manufacturing/Industrial,1,LAPSUS$(intrusion-set)
T1589,Gather Victim Identity Information,Retail/Consumer,3,Operation Wocao(campaign); Volt Typhoon(intrusion-set); FIN13(intrusion-set)
T1589,Gather Victim Identity Information,Technology/IT,2,Volt Typhoon(intrusion-set); LAPSUS$(intrusion-set)
T1589,Gather Victim Identity Information,Telecom,2,LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1589,Gather Victim Identity Information,Transportation/Logistics,1,Operation Wocao(campaign)
T1589.001,Credentials,Education,1,LAPSUS$(intrusion-set)
T1589.001,Credentials,Energy/Utilities,1,LAPSUS$(intrusion-set)
T1589.001,Credentials,Finance,1,C0027(campaign)
T1589.001,Credentials,Government/Public,5,SolarWinds Compromise(campaign); Leviathan(intrusion-set); APT28(intrusion-set); LAPSUS$(intrusion-set); Magic Hound(intrusion-set)
T1589.001,Credentials,Healthcare,2,Leviathan(intrusion-set); LAPSUS$(intrusion-set)
T1589.001,Credentials,Manufacturing/Industrial,3,SolarWinds Compromise(campaign); Leviathan(intrusion-set); LAPSUS$(intrusion-set)
T1589.001,Credentials,Technology/IT,2,SolarWinds Compromise(campaign); LAPSUS$(intrusion-set)
T1589.001,Credentials,Telecom,3,SolarWinds Compromise(campaign); C0027(campaign); LAPSUS$(intrusion-set)
T1589.001,Credentials,Transportation/Logistics,4,SolarWinds Compromise(campaign); Leviathan(intrusion-set); Chimera(intrusion-set); APT28(intrusion-set)
T1589.002,Email Addresses,Education,3,Kimsuky(intrusion-set); HAFNIUM(intrusion-set); LAPSUS$(intrusion-set)
T1589.002,Email Addresses,Energy/Utilities,3,Sandworm Team(intrusion-set); LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1589.002,Email Addresses,Finance,3,EXOTIC LILY(intrusion-set); TA551(intrusion-set); Moonstone Sleet(intrusion-set)
T1589.002,Email Addresses,Government/Public,8,Kimsuky(intrusion-set); APT32(intrusion-set); HAFNIUM(intrusion-set); Sandworm Team(intrusion-set); Saint Bear(intrusion-set)
T1589.002,Email Addresses,Healthcare,2,EXOTIC LILY(intrusion-set); LAPSUS$(intrusion-set)
T1589.002,Email Addresses,Manufacturing/Industrial,2,Kimsuky(intrusion-set); LAPSUS$(intrusion-set)
T1589.002,Email Addresses,Retail/Consumer,2,Water Curupira Pikabot Distribution(campaign); Volt Typhoon(intrusion-set)
T1589.002,Email Addresses,Technology/IT,2,Volt Typhoon(intrusion-set); LAPSUS$(intrusion-set)
T1589.002,Email Addresses,Telecom,2,LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1589.002,Email Addresses,Transportation/Logistics,2,Kimsuky(intrusion-set); Lazarus Group(intrusion-set)
T1589.003,Employee Names,Education,1,Kimsuky(intrusion-set)
T1589.003,Employee Names,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1589.003,Employee Names,Government/Public,3,Kimsuky(intrusion-set); Sandworm Team(intrusion-set); Silent Librarian(intrusion-set)
T1589.003,Employee Names,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1589.003,Employee Names,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1590,Gather Victim Network Information,Education,1,HAFNIUM(intrusion-set)
T1590,Gather Victim Network Information,Finance,1,Indrik Spider(intrusion-set)
T1590,Gather Victim Network Information,Government/Public,1,HAFNIUM(intrusion-set)
T1590,Gather Victim Network Information,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1590,Gather Victim Network Information,Technology/IT,1,Volt Typhoon(intrusion-set)
T1590.001,Domain Properties,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1590.001,Domain Properties,Government/Public,1,Sandworm Team(intrusion-set)
T1590.004,Network Topology,Finance,1,FIN13(intrusion-set)
T1590.004,Network Topology,Healthcare,1,FIN13(intrusion-set)
T1590.004,Network Topology,Retail/Consumer,2,Volt Typhoon(intrusion-set); FIN13(intrusion-set)
T1590.004,Network Topology,Technology/IT,1,Volt Typhoon(intrusion-set)
T1590.004,Network Topology,Telecom,1,Salt Typhoon(intrusion-set)
T1590.005,IP Addresses,Education,1,HAFNIUM(intrusion-set)
T1590.005,IP Addresses,Finance,1,Andariel(intrusion-set)
T1590.005,IP Addresses,Government/Public,3,HAFNIUM(intrusion-set); Andariel(intrusion-set); Magic Hound(intrusion-set)
T1590.005,IP Addresses,Transportation/Logistics,1,Andariel(intrusion-set)
T1590.006,Network Security Appliances,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1590.006,Network Security Appliances,Technology/IT,1,Volt Typhoon(intrusion-set)
T1591,Gather Victim Org Information,Education,1,Kimsuky(intrusion-set)
T1591,Gather Victim Org Information,Finance,1,Moonstone Sleet(intrusion-set)
T1591,Gather Victim Org Information,Government/Public,3,Operation Dream Job(campaign); Kimsuky(intrusion-set); APT28(intrusion-set)
T1591,Gather Victim Org Information,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1591,Gather Victim Org Information,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1591,Gather Victim Org Information,Technology/IT,1,Volt Typhoon(intrusion-set)
T1591,Gather Victim Org Information,Transportation/Logistics,3,Kimsuky(intrusion-set); APT28(intrusion-set); Lazarus Group(intrusion-set)
T1591.001,Determine Physical Locations,Government/Public,1,Magic Hound(intrusion-set)
T1591.002,Business Relationships,Education,1,LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Energy/Utilities,2,Sandworm Team(intrusion-set); LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Government/Public,3,Dragonfly(intrusion-set); Sandworm Team(intrusion-set); LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Healthcare,1,LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Manufacturing/Industrial,2,Dragonfly(intrusion-set); LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Technology/IT,1,LAPSUS$(intrusion-set)
T1591.002,Business Relationships,Telecom,1,LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Education,1,LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Energy/Utilities,2,LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1591.004,Identify Roles,Government/Public,2,Operation Dream Job(campaign); LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Healthcare,1,LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Manufacturing/Industrial,1,LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1591.004,Identify Roles,Technology/IT,2,Volt Typhoon(intrusion-set); LAPSUS$(intrusion-set)
T1591.004,Identify Roles,Telecom,2,LAPSUS$(intrusion-set); HEXANE(intrusion-set)
T1592,Gather Victim Host Information,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1592,Gather Victim Host Information,Technology/IT,1,Volt Typhoon(intrusion-set)
T1592.002,Software,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1592.002,Software,Finance,1,Andariel(intrusion-set)
T1592.002,Software,Government/Public,3,Sandworm Team(intrusion-set); Andariel(intrusion-set); Magic Hound(intrusion-set)
T1592.002,Software,Transportation/Logistics,1,Andariel(intrusion-set)
T1592.004,Client Configurations,Education,1,HAFNIUM(intrusion-set)
T1592.004,Client Configurations,Government/Public,1,HAFNIUM(intrusion-set)
T1593,Search Open Websites/Domains,Education,1,Kimsuky(intrusion-set)
T1593,Search Open Websites/Domains,Energy/Utilities,1,Sandworm Team(intrusion-set)
T1593,Search Open Websites/Domains,Government/Public,3,Kimsuky(intrusion-set); Sandworm Team(intrusion-set); Star Blizzard(intrusion-set)
T1593,Search Open Websites/Domains,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1593,Search Open Websites/Domains,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1593,Search Open Websites/Domains,Technology/IT,1,Volt Typhoon(intrusion-set)
T1593,Search Open Websites/Domains,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1593.001,Social Media,Education,1,Kimsuky(intrusion-set)
T1593.001,Social Media,Finance,1,EXOTIC LILY(intrusion-set)
T1593.001,Social Media,Government/Public,2,Operation Dream Job(campaign); Kimsuky(intrusion-set)
T1593.001,Social Media,Healthcare,1,EXOTIC LILY(intrusion-set)
T1593.001,Social Media,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1593.001,Social Media,Transportation/Logistics,1,Kimsuky(intrusion-set)
T1593.002,Search Engines,Education,1,Kimsuky(intrusion-set)
T1593.002,Search Engines,Government/Public,1,Kimsuky(intrusion-set)
T1593.002,Search Engines,Manufacturing/Industrial,1,Kimsuky(intrusion-set)
T1593.002,Search Engines,Retail/Consumer,1,APT41 DUST(campaign)
